1.294720264879402	2.1826769579258793	1.885963236942391	1.485326334706106
1.4549712928343974	1.8840725961234535	1.5802957250358136	0.6534992631073557
2.1239938132114076	3.30266662572844	1.3938270470750176	1.6920148883876083
1.4264240451476142	1.0592767393045037	1.6894660205800938	0.25876751812838195
1.5185288748809156	1.9338882441880507	1.2051796548095441	1.4415531380659672
1.6945576165768956	2.2976982374395076	1.7218196878016323	0.7156019938031768
2.448092204838762	2.1032435008250485	1.6033801783810318	0.494555284022138
1.2135065229837245	1.8884904283546207	1.5096934924255792	1.104783388366892
1.4989823202646273	2.7688615688753484	3.270865880542684	2.361714764149707
2.6258464256059324	2.856176855186166	1.6008978839158694	0.7706436513088861
1.826861330486778	2.054178086267951	0.9566852249203669	1.0549875559225206
2.3501022624440946	1.5206741953481517	1.9609031453710544	0.5228077977183111
1.291336021243312	1.1260617980982355	1.3458029759892363	0.9884518401675799
2.6505728685477723	2.8764367580449726	1.1960796925332304	1.1577537618680191
1.5123722322165123	1.090180012889215	1.5950735486246541	0.9360667227945568
2.0701463722996603	1.686435411862344	1.3408090428678519	1.695995931929765
1.8283349588287048	2.5174883397848893	1.3937303426114442	0.38650139286796215
0.9843711979739657	3.1041588504181163	2.5198730323872693	1.7787850647106245
2.2985776963986755	2.066793952844766	1.5142100617962804	0.4782229443579243
1.5456115096994154	1.692966914154242	1.4065872858911546	1.66045663508641
1.6535410149582328	2.100090112989244	2.505242913215506	0.5597941289391121
2.0790365663376806	2.1480966738959846	1.389396202776278	0.7600839191480334
1.208368249837419	1.3489733617319895	1.8208628071841575	0.6662150506832815
1.255950963185921	2.4754263882400327	0.7771494183210061	0.8910969632869131
1.2156908020704988	2.200903103778433	1.391286750133875	0.8394352273358232
1.1485377195648767	2.085677078508595	1.8740762159417825	0.5606217681904343
2.19410697811043	1.5438797319797735	2.6058885121727924	3.1831751136782396
2.2877540660886693	1.299773680836979	1.3360802660037647	0.8582865117372077
1.4390619078404372	2.1479474381364563	1.3751399583032988	0.5087850353293496
0.874322548252845	1.7338709280443245	1.8628861470340767	1.0722558795402213
1.0206535542637267	1.9485700895260003	1.7978909231855247	0.6817475405744815
1.6292890763210026	2.460648791423139	1.4289753657422966	1.1381473383148197
3.1800540447222447	1.302230109195488	0.8944507228521336	0.9118458381945452
1.5942943440667512	1.3759629938598277	1.0327466036510053	0.6244713845307184
2.0426193720584327	0.8766149666968638	2.023778088059582	0.6350788368180789
1.9493538679545541	2.3475719543210616	2.7178576230513514	0.6470646174401042
1.4442424091026407	3.1002762077535024	2.0976582052431096	1.3579853653954512
2.507826347136054	2.8352806458680835	1.6724143193816001	0.45221907253571036
1.4239765778934428	1.8478154493029948	2.543489356079798	1.3471792185044276
2.3589647353783736	2.641449075158377	1.6021898618609471	2.0466716028761485
1.711877114431157	2.737125288096295	1.1951574450136029	1.7639608199110357
2.093199492534546	1.936451350294441	1.1056806940633532	0.7522517978630293
1.73672695380809	2.6318030334071274	2.3109100789556454	1.3082411002145031
2.5480728571372446	1.1006032282242775	2.4778476691061466	1.7928394633408655
2.117664820095292	2.4229361266657605	1.9178868482118363	0.3200208085993612
1.5610035044408237	1.3891298281747133	1.344102755361564	1.4502488479607296
1.9204582119514038	2.738495825473818	1.2473798168085992	0.6197692101117179
1.1943483993145219	3.033270793515157	1.522358477771282	0.7474017506745092
1.9872142033092925	1.0820771975390404	1.2650629107355023	0.6761129901717673
2.083832268717148	1.158751898769539	2.5437243791920707	1.3302024418754568
